0xe472c2e33f2fd0584c59cfce154548e29fe37e60,5,0,2
0xe4d3b5795fa3a7125d474f8be87412d1bf04ec06,13,0.06593406593406594,6
0xe56b4d8d42b1c9ea7dda8a6950e3699755943de7,140,0.8820013712844591,4
0xe8977454f4b57b66ea6bd019205b37a29845e97a,1,0,0
0xe8e1d0f1783b22ff409deb14fa5acc9cce2a3d15,6,0.11904761904761904,2
0xea8ed841621dcc49e2c248db1e85691d76df3bd8,1,0,0
0xebc9fa725f17e8309bf8071e78dc056ed11dfc4f,1,0,0
0xee7fa430a7e513d3df962ed0c0e285bc6f87fc24,12,0.14485050971274716,4
0xef3eb2636c11118f16ce0af01fd952ec696463d6,1,0,0
0xf60758d20cf51658e98629d682605ec325fc990e,4,0.4051020408163265,1
0xf6e4301ccfbf3f2792446990ac7f12099ac842cd,1,0,0
0xf829c6940156a162758e521a22a9c7e77a6d3511,1,0,0
0xf931ff012cbff471cccb90a784e3e88b512c890a,6,0.1486581920903955,2
0xfbe675b10de71165035d178dbc34645adde33eca,3,0,1
0xfdd78190372f5e96c5d845227d6c2f5698f0df4a,0,0,0
0xfe5ba8216219f2928beffbb087bf4abb88027100,2,0.4090909090909091,0
0xff6b37ffc837c532a0e67fb772e5e37653d31ba4,1,0,0
