memberAddress,DelegateKey,proposalId,proposalIndex,address,blockNumber,vote
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,62,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7900923,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,61,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7900924,1,
0x66666630B6260170d05365521a9aC2c3702bc0D0,0xFEa0631E252aB024f4E6CEa9A3A909729A26D316,undefined,64,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7902027,1,
0x23ecac365Ca93eF39F7532ee49c93af96BcA8Fa5,0x23ecac365Ca93eF39F7532ee49c93af96BcA8Fa5,undefined,64,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7902052,1,
0x23ecac365Ca93eF39F7532ee49c93af96BcA8Fa5,0x23ecac365Ca93eF39F7532ee49c93af96BcA8Fa5,undefined,59,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7902053,2,
0x23ecac365Ca93eF39F7532ee49c93af96BcA8Fa5,0x23ecac365Ca93eF39F7532ee49c93af96BcA8Fa5,undefined,58,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7902055,2,
0x23ecac365Ca93eF39F7532ee49c93af96BcA8Fa5,0x23ecac365Ca93eF39F7532ee49c93af96BcA8Fa5,undefined,60,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7902056,2,
0x23ecac365Ca93eF39F7532ee49c93af96BcA8Fa5,0x23ecac365Ca93eF39F7532ee49c93af96BcA8Fa5,undefined,62,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7902059,1,
0x23ecac365Ca93eF39F7532ee49c93af96BcA8Fa5,0x23ecac365Ca93eF39F7532ee49c93af96BcA8Fa5,undefined,61,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7902120,2,
0xF754eEE52ae08568201c56f51BA985638edaE1c4,0xFb43463c8eF17784921204487A397Ef003a625CF,undefined,61,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7902542,1,
0xAe0eD27010F2C4b9Fc63cA359290BF5c0F883ad2,0xAe0eD27010F2C4b9Fc63cA359290BF5c0F883ad2,undefined,64,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7906283,1,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x5Ca6A0e71F23CecD80b63D5389e78B4f4345B429,undefined,63,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7907617,1,
0x6b6398C9838d92a779B52F8cF3d91a6586fCcB7F,0x6b6398C9838d92a779B52F8cF3d91a6586fCcB7F,undefined,64,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7907710,1,
0x59a5493513bA2378Ed57aE5ecfB8A027E9D80365,0xE947E32C6E1cfA4b9406E736782DF1446A5B189b,undefined,64,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7907963,1,
0x59a5493513bA2378Ed57aE5ecfB8A027E9D80365,0xE947E32C6E1cfA4b9406E736782DF1446A5B189b,undefined,63,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7908006,1,
0xecd11858a4bcc35A51084Ebe672beaCe01142fcA,0x8f99B0b48b23908Da9f727B5083052d5099e6aea,undefined,60,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7908014,1,
0xecd11858a4bcc35A51084Ebe672beaCe01142fcA,0x8f99B0b48b23908Da9f727B5083052d5099e6aea,undefined,63,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7908185,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,69,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7914084,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,68,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7914086,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,67,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7914086,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,66,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7914090,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,65,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7914092,1,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x5Ca6A0e71F23CecD80b63D5389e78B4f4345B429,undefined,65,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7914093,1,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x5Ca6A0e71F23CecD80b63D5389e78B4f4345B429,undefined,66,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7914096,1,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x5Ca6A0e71F23CecD80b63D5389e78B4f4345B429,undefined,67,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7914097,1,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x5Ca6A0e71F23CecD80b63D5389e78B4f4345B429,undefined,68,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7914099,1,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x5Ca6A0e71F23CecD80b63D5389e78B4f4345B429,undefined,69,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7914099,1,
0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,undefined,61,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7915647,1,
0xfaaE12E4166e499666E94DA41B174AA669A7D79E,0xfaaE12E4166e499666E94DA41B174AA669A7D79E,undefined,64,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7919918,1,
0xfaaE12E4166e499666E94DA41B174AA669A7D79E,0xfaaE12E4166e499666E94DA41B174AA669A7D79E,undefined,63,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7919918,1,
0xfaaE12E4166e499666E94DA41B174AA669A7D79E,0xfaaE12E4166e499666E94DA41B174AA669A7D79E,undefined,62,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7919918,1,
0xfaaE12E4166e499666E94DA41B174AA669A7D79E,0xfaaE12E4166e499666E94DA41B174AA669A7D79E,undefined,65,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7919918,1,
0x23ecac365Ca93eF39F7532ee49c93af96BcA8Fa5,0x23ecac365Ca93eF39F7532ee49c93af96BcA8Fa5,undefined,69,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7921414,1,
0x23ecac365Ca93eF39F7532ee49c93af96BcA8Fa5,0x23ecac365Ca93eF39F7532ee49c93af96BcA8Fa5,undefined,70,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7932658,1,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x5Ca6A0e71F23CecD80b63D5389e78B4f4345B429,undefined,70,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7933584,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,71,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7938760,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,71,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7946807,2,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,65,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7946808,1,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x5Ca6A0e71F23CecD80b63D5389e78B4f4345B429,undefined,71,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,7978293,1,
0xeBAC3108C58Bd4dD48a8110B7750480Cea7bC3Fb,0xeBAC3108C58Bd4dD48a8110B7750480Cea7bC3Fb,undefined,75,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8087388,1,
0xBaf2D86e1224b5Fc9121495FE2b55a273D6F2bae,0xcFD7dBC774fE1F9606b8084A56482ed50A75B5D3,undefined,72,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8092407,1,
0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,undefined,72,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8094869,1,
0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,undefined,73,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8094931,1,
0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,undefined,74,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8094931,1,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x2fbfa215e62F0098ddAd5bc466Bc62bBf86381Aa,undefined,75,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8113207,1,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x2fbfa215e62F0098ddAd5bc466Bc62bBf86381Aa,undefined,74,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8113209,1,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x2fbfa215e62F0098ddAd5bc466Bc62bBf86381Aa,undefined,73,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8113212,1,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x2fbfa215e62F0098ddAd5bc466Bc62bBf86381Aa,undefined,72,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8113214,1,
0xeBAC3108C58Bd4dD48a8110B7750480Cea7bC3Fb,0xeBAC3108C58Bd4dD48a8110B7750480Cea7bC3Fb,undefined,72,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8113289,1,
0xeBAC3108C58Bd4dD48a8110B7750480Cea7bC3Fb,0xeBAC3108C58Bd4dD48a8110B7750480Cea7bC3Fb,undefined,73,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8113294,1,
0xeBAC3108C58Bd4dD48a8110B7750480Cea7bC3Fb,0xeBAC3108C58Bd4dD48a8110B7750480Cea7bC3Fb,undefined,74,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8113779,1,
0xaC4361f56c82Ed59D533d45129F407015D84702a,0xaC4361f56c82Ed59D533d45129F407015D84702a,undefined,72,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8114895,2,
0xaC4361f56c82Ed59D533d45129F407015D84702a,0xaC4361f56c82Ed59D533d45129F407015D84702a,undefined,74,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8115287,2,
0xaC4361f56c82Ed59D533d45129F407015D84702a,0xaC4361f56c82Ed59D533d45129F407015D84702a,undefined,75,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8115326,2,
0xaC4361f56c82Ed59D533d45129F407015D84702a,0xaC4361f56c82Ed59D533d45129F407015D84702a,undefined,73,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8115343,1,
0x5A9e792143bf2708b4765C144451dCa54f559a19,0x5A9e792143bf2708b4765C144451dCa54f559a19,undefined,75,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8116332,1,
0xa98bb5ceDC8ad73583F0783E48A8522d55c666E3,0xa98bb5ceDC8ad73583F0783E48A8522d55c666E3,undefined,75,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8116363,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,73,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8119379,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,74,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8119382,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,72,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8119737,1,
0x4F8EEaBa7e19fd67673306f2DC9Fb809150De173,0x4F8EEaBa7e19fd67673306f2DC9Fb809150De173,undefined,73,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8124141,1,
0x4F8EEaBa7e19fd67673306f2DC9Fb809150De173,0x4F8EEaBa7e19fd67673306f2DC9Fb809150De173,undefined,74,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8124141,1,
0xAC9ba72fb61aA7c31A95df0A8b6ebA6f41EF875e,0xAC9ba72fb61aA7c31A95df0A8b6ebA6f41EF875e,undefined,72,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8124897,2,
0x1A57F99c4759F4E4E29140B1D7A89584e1c1Ef67,0x1b037167C4b0584Ca5Ef6534648C38F496757FA5,undefined,75,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8125873,1,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x5Ca6A0e71F23CecD80b63D5389e78B4f4345B429,undefined,72,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8125971,1,
0xAC9ba72fb61aA7c31A95df0A8b6ebA6f41EF875e,0xAC9ba72fb61aA7c31A95df0A8b6ebA6f41EF875e,undefined,76,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8156225,1,
0xecd11858a4bcc35A51084Ebe672beaCe01142fcA,0x8f99B0b48b23908Da9f727B5083052d5099e6aea,undefined,76,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8169276,1,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x2fbfa215e62F0098ddAd5bc466Bc62bBf86381Aa,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8176186,2,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x2fbfa215e62F0098ddAd5bc466Bc62bBf86381Aa,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8176395,2,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x2fbfa215e62F0098ddAd5bc466Bc62bBf86381Aa,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8176424,2,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x2fbfa215e62F0098ddAd5bc466Bc62bBf86381Aa,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8176461,2,
0xecd11858a4bcc35A51084Ebe672beaCe01142fcA,0x8f99B0b48b23908Da9f727B5083052d5099e6aea,undefined,81,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8176494,1,
0x44CAd9AF73c8175009f06fbde856EFBa453a40e0,0x44CAd9AF73c8175009f06fbde856EFBa453a40e0,undefined,81,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8176620,1,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x2fbfa215e62F0098ddAd5bc466Bc62bBf86381Aa,undefined,76,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8176703,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8182622,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8182623,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8182624,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8182627,1,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x5Ca6A0e71F23CecD80b63D5389e78B4f4345B429,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8182637,1,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x5Ca6A0e71F23CecD80b63D5389e78B4f4345B429,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8182638,1,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x5Ca6A0e71F23CecD80b63D5389e78B4f4345B429,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8182640,1,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x5Ca6A0e71F23CecD80b63D5389e78B4f4345B429,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8182641,1,
0x37385081870ef47e055410FEFd582E2a95D2960B,0x6Ddf1B8e6d71B5b33912607098BE123ffe62AE53,undefined,82,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8182765,2,
0x37385081870ef47e055410FEFd582E2a95D2960B,0x6Ddf1B8e6d71B5b33912607098BE123ffe62AE53,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8182770,2,
0x37385081870ef47e055410FEFd582E2a95D2960B,0x6Ddf1B8e6d71B5b33912607098BE123ffe62AE53,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8182772,2,
0x37385081870ef47e055410FEFd582E2a95D2960B,0x6Ddf1B8e6d71B5b33912607098BE123ffe62AE53,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8182774,2,
0x37385081870ef47e055410FEFd582E2a95D2960B,0x6Ddf1B8e6d71B5b33912607098BE123ffe62AE53,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8182778,2,
0x7B3E509C78FAee4c589d3d07EA0C8929Aa2835e3,0x7B3E509C78FAee4c589d3d07EA0C8929Aa2835e3,undefined,82,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8182959,2,
0x7B3E509C78FAee4c589d3d07EA0C8929Aa2835e3,0x7B3E509C78FAee4c589d3d07EA0C8929Aa2835e3,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8182963,2,
0x7B3E509C78FAee4c589d3d07EA0C8929Aa2835e3,0x7B3E509C78FAee4c589d3d07EA0C8929Aa2835e3,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8182967,2,
0x7B3E509C78FAee4c589d3d07EA0C8929Aa2835e3,0x7B3E509C78FAee4c589d3d07EA0C8929Aa2835e3,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8182972,2,
0x7B3E509C78FAee4c589d3d07EA0C8929Aa2835e3,0x7B3E509C78FAee4c589d3d07EA0C8929Aa2835e3,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8182975,2,
0x37385081870ef47e055410FEFd582E2a95D2960B,0x6Ddf1B8e6d71B5b33912607098BE123ffe62AE53,undefined,81,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8182985,1,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x2fbfa215e62F0098ddAd5bc466Bc62bBf86381Aa,undefined,82,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8184730,2,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x2fbfa215e62F0098ddAd5bc466Bc62bBf86381Aa,undefined,81,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8184795,1,
0x5A9e792143bf2708b4765C144451dCa54f559a19,0x5A9e792143bf2708b4765C144451dCa54f559a19,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8189008,1,
0x5A9e792143bf2708b4765C144451dCa54f559a19,0x5A9e792143bf2708b4765C144451dCa54f559a19,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8189014,1,
0x5A9e792143bf2708b4765C144451dCa54f559a19,0x5A9e792143bf2708b4765C144451dCa54f559a19,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8189018,1,
0x5A9e792143bf2708b4765C144451dCa54f559a19,0x5A9e792143bf2708b4765C144451dCa54f559a19,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8189020,1,
0x44CAd9AF73c8175009f06fbde856EFBa453a40e0,0x44CAd9AF73c8175009f06fbde856EFBa453a40e0,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8189920,1,
0xABbd0c374F54EdC4392C9Ff45DB9B65E91Bc2678,0x005bEE87D3489b0ab57692dCC1e5BF58D3A494E6,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8192168,1,
0x89E12F054526B985188b946063dDc874a62fEd45,0x89E12F054526B985188b946063dDc874a62fEd45,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8194046,1,
0x89E12F054526B985188b946063dDc874a62fEd45,0x89E12F054526B985188b946063dDc874a62fEd45,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8194053,1,
0xa98bb5ceDC8ad73583F0783E48A8522d55c666E3,0xa98bb5ceDC8ad73583F0783E48A8522d55c666E3,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8194870,1,
0x5bb3e1774923b75Ecb804E2559149BbD2a39A414,0x5bb3e1774923b75Ecb804E2559149BbD2a39A414,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8194870,1,
0x5bb3e1774923b75Ecb804E2559149BbD2a39A414,0x5bb3e1774923b75Ecb804E2559149BbD2a39A414,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8194873,1,
0x5bb3e1774923b75Ecb804E2559149BbD2a39A414,0x5bb3e1774923b75Ecb804E2559149BbD2a39A414,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8194875,1,
0x5bb3e1774923b75Ecb804E2559149BbD2a39A414,0x5bb3e1774923b75Ecb804E2559149BbD2a39A414,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8194877,1,
0xa98bb5ceDC8ad73583F0783E48A8522d55c666E3,0xa98bb5ceDC8ad73583F0783E48A8522d55c666E3,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8194879,1,
0xa98bb5ceDC8ad73583F0783E48A8522d55c666E3,0xa98bb5ceDC8ad73583F0783E48A8522d55c666E3,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8194882,1,
0xa98bb5ceDC8ad73583F0783E48A8522d55c666E3,0xa98bb5ceDC8ad73583F0783E48A8522d55c666E3,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8194886,1,
0x37385081870ef47e055410FEFd582E2a95D2960B,0x6Ddf1B8e6d71B5b33912607098BE123ffe62AE53,undefined,83,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8201290,2,
0x89E12F054526B985188b946063dDc874a62fEd45,0x89E12F054526B985188b946063dDc874a62fEd45,undefined,83,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8201290,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,77,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8201383,2,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8201385,2,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8201387,2,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8201392,2,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,83,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8201558,1,
0x2525f1a08a2d5f037DDa969f2Fa1B56E4b4B47f3,0x2525f1a08a2d5f037DDa969f2Fa1B56E4b4B47f3,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8201873,2,
0x2525f1a08a2d5f037DDa969f2Fa1B56E4b4B47f3,0x2525f1a08a2d5f037DDa969f2Fa1B56E4b4B47f3,undefined,80,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8201880,2,
0x2525f1a08a2d5f037DDa969f2Fa1B56E4b4B47f3,0x2525f1a08a2d5f037DDa969f2Fa1B56E4b4B47f3,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8201882,2,
0x2525f1a08a2d5f037DDa969f2Fa1B56E4b4B47f3,0x2525f1a08a2d5f037DDa969f2Fa1B56E4b4B47f3,undefined,81,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8201883,1,
0xABbd0c374F54EdC4392C9Ff45DB9B65E91Bc2678,0x005bEE87D3489b0ab57692dCC1e5BF58D3A494E6,undefined,79,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8201903,1,
0xABbd0c374F54EdC4392C9Ff45DB9B65E91Bc2678,0x005bEE87D3489b0ab57692dCC1e5BF58D3A494E6,undefined,78,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8201905,1,
