0xe478de485ad2fe566d49342cbd03e49ed7db3356-64,13094978,0x0000000000e189dd664b9ab08a33c4839953852c,3,3,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-65,13095180,0x94dfce828c3daaf6492f1b6f66f9a1825254d24b,4,4,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-66,13095238,0x5b908e3a23823fd9da157726736bacbff472976a,8,8,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-67,13095776,0x449e0b5564e0d141b3bc3829e74ffa0ea8c08ad5,3,3,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-68,13097279,0x16ec2aea80863c1fb4e13440778d0c9967fc51cb,21,21,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-69,13099667,0x2d407ddb06311396fe14d4b49da5f0471447d45c,0,0,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-7,10797195,0x65c7893fa7e8a8d2f555ca4ca73a9a569cbe9c15,0,0,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-70,13099746,0x50c90ea6ed80ce317dfb6cdb22845f2f228be500,0,0,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-71,13099751,0x498a378e7e2ab135f0fdb4bb6fba59a7f3baccc3,0,0,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-72,13099773,0xc3a4533d04ac0c779f08461cd090c8688b3b685e,1,1,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-73,13106929,0x0000000000e189dd664b9ab08a33c4839953852c,6,6,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-74,13109160,0x449e0b5564e0d141b3bc3829e74ffa0ea8c08ad5,3,3,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-75,13109463,0x2d407ddb06311396fe14d4b49da5f0471447d45c,3,3,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-76,13112823,0x50c90ea6ed80ce317dfb6cdb22845f2f228be500,3,3,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-77,13112823,0x498a378e7e2ab135f0fdb4bb6fba59a7f3baccc3,4,4,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-78,13112828,0xc3a4533d04ac0c779f08461cd090c8688b3b685e,3,3,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-79,13112991,0x0000000000e189dd664b9ab08a33c4839953852c,4,4,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-8,10797236,0x432317153fb2d2dace8789c844bf2db48fcde257,6,6,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-80,13112999,0x94dfce828c3daaf6492f1b6f66f9a1825254d24b,3,3,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-81,13227595,0xdc7ae7bdc2d9f2cd8f956c5eb53d00b92acdbff2,105,104,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-82,13229655,0xdedf3000d83bd3550d7d2080cc48a488c93a9442,11,11,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-83,13230910,0xb36a0671b3d49587236d7833b01e79798175875f,20,17,3
0xe478de485ad2fe566d49342cbd03e49ed7db3356-84,13252010,0x0000a441fbb1fbaadf246539bf253a42abd31494,3,3,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-85,13299653,0x605b5f6549538a94bd2653d1ee67612a47039da0,17,17,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-86,13314308,0x5ecd9a0d8d252cb25b39c30d4f4ed8533ad87a4e,31,31,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-87,13316537,0x0486f920d6b76c238a7c13a00e07be3c2cbe1bcb,41,41,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-88,13338786,0x8a7f7c5b556b1298a74c0e89df46eba117a2f6c1,17,17,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-89,13361228,0x0000a441fbb1fbaadf246539bf253a42abd31494,9,9,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-9,10797383,0x68d18c0b5d39eaed4ee7778b03e9fd76d6596b8f,9,9,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-90,13410106,0xb113d139d00a01270737279e0ccb28ef41884594,12,12,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-91,13410514,0x5b908e3a23823fd9da157726736bacbff472976a,12,11,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-92,13410968,0xb00b482114a094df6b3841b27161307c9879948e,2,2,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-93,13442386,0x605b5f6549538a94bd2653d1ee67612a47039da0,12,12,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-94,13456675,0x7a16ff8270133f063aab6c9977183d9e72835428,7,7,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-95,13462621,0x7a16ff8270133f063aab6c9977183d9e72835428,9,9,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-96,13462631,0xb00b482114a094df6b3841b27161307c9879948e,10,10,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-97,13496217,0x8d26c9dac7e16738752fa1446b956a97c63e2f39,9,9,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-98,13545919,0xb113d139d00a01270737279e0ccb28ef41884594,7,7,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-99,13545982,0xb00b482114a094df6b3841b27161307c9879948e,7,7,0
