0xeb6bc580346fe1b3169875d3f7b29ce2c50159bd6948fc8ddef1b011fcae5d76//Curve Finance//curve.eth//0xb95370817a9C78b8eFF7cB97b73436873287a32D//closed//2083.0162685098303//2011.9898925379405//4095.0061610477705//1639985520//3
0xf18e0813018262ea83e5c8152b72f04d15458ef3b0c3c7d995f551555118ab69//Curve Finance//curve.eth//0x2eA79A528ec21DC904138a3b73d4312fd21363e5//closed//15.373502205303602//2011.992613399828//2027.3661156051317//1639985402//2
0x8752a03f200e1d4c43616b9b338d4d00e7c8da83c2bbeea14832939b88ce17c7//Curve Finance//curve.eth//0x205eAb77B5547432c898BC2f488f2C0fEDd0E61D//closed//2161.587923582438//0//2161.5879235824386//1639985331//3
0x377d464986e72cf160e69be0f0bfca405cf048b86ae149610949ff3d79fcbba3//Curve Finance//curve.eth//0x1a4321Ac4e3E0c0E998e53e4b08a8bde9d80C62d//closed//25.692853672304754//0.4595423642710098//26.152396036575762//1639635944//5
0xe7743b0fe7fa5e0f6d9c95b7e33259987fd0909d2275a7e9ce0b336f241e4f58//Curve Finance//curve.eth//0x552B6022D5d22953aE89eA26A4404EdcF2830A00//closed//9127.61406614713//0//9127.61406614713//1639635845//8
0x46e9d65c7aab4d1c44f762b32f39ebd612e7a63914e1c9c351000b1801c597a9//Curve Finance//curve.eth//0x2112513dBd54BECBFc33EA752e5fD9912d04Df8A//closed//1048.4951389714809//0//1048.4951389714809//1639635778//5
0xb593cb7ea9b700ef8df43c9c5520120d5579bf80a9c36dae4fe206f0f2a02b70//Curve Finance//curve.eth//0x6b050d916f84f8451E210a8c667EC31655062Bb2//closed//2047.2025713947423//0//2047.2025713947423//1639274866//5
0x7e50caa67544f4d0d0a4e6a0254d1a493cba879940b24eeaf5d45a0807a241d2//Curve Finance//curve.eth//0x4774c2140f54dca848781c391e7f695a5Ad38b2b//closed//607.3242943364295//0//850.733270711816//1639106721//6
0x5ba2a218857b24f31e265342d163fe995259b48aaac4457cfdab6798f2301c6b//Curve Finance//curve.eth//0x333a8BEa5Ed5bCD0424e91BB144cA6eA673079e2//closed//0//0//2633.271486156985//1639037351//6
0xad241d0f1c19a44a7e5705d3b7839e2e5c21bac4631688027c1e91f8fd811787//Curve Finance//curve.eth//0x64FE782fbEe5eD70EE7f42BE11Ffe00a63492720//closed//134869.79479939098//0//135221.88710053655//1639037217//9
0xaaa4b6e60f2b07d0a83fcfac9311d8bbd60947d304a3517cbb427a89fb30d64a//Curve Finance//curve.eth//0x7F85Cf44E446a4B1AaCe2A28774E88cd6d4e3441//closed//57.9812010885832//2035.9047887627237//2093.885989851307//1638983550//3
0x11e197612d3585c9c0e36a05eeaedef866179ccc6184b0990ed1b8b4f5eb2418//Curve Finance//curve.eth//0xFf79f761C12d833398fD623546A8C29608392b26//closed//15.52416175700721//0//15.52416175700721//1638779940//1
0xd946d404763ccceefb8efdad15b07e7ae031359b617062d34d211a5929034a31//Curve Finance//curve.eth//0x17f9a249E3e5Ce21D783f6209E9221bC6705D761//closed//2056.2907167256867//0//2056.2907167256867//1638779853//2
0x745856d1052487c424a9e0907ab3ab8af2b9de3dcd0d6b3c40cdda4515ce3347//Curve Finance//curve.eth//0x1A4B859b0C1fc86b66014fF4e163ABeD646Ca306//closed//21311.07319284281//0//21311.07319284281//1638779791//4
0x9ffe207c80f3581d60fb3cd1dbeecaf3f265452b34c97f5317419a14ba4a703a//Curve Finance//curve.eth//0xC9fD99aaDf3C5B98ADeE3BdE40E28C3981696E22//closed//636.7468809716323//0//2713.533843527569//1638700066//7
0xb86024729e32d820870c7c755ca3aafc9dede6f88b51a3280cbeb23936ca7fd2//Curve Finance//curve.eth//0x7d3efCE658D3AB90B881a6f7c1119f06b7DD83c3//closed//474117.23130498966//0//474117.23130498966//1638696950//33
0xa4fb7471bee0d6cd2ca468aa105344b695938ae75cb98dd28f38b91193fa5538//Curve Finance//curve.eth//0xBBE82615988f669d2B6BAe63e24f4d44397894d5//closed//7183.113523667671//0//7183.113523667671//1638689542//2
0xe2f10688fbfb54bc86dc0ffe81c666f8c02b1e5d51adf3aea971eebe70e5c023//Curve Finance//curve.eth//0x39C9bb9032fdA9C0CF9278D679bf925a43aFdB69//closed//17.086979489566463//0//17.086979489566463//1638630095//2
0x9f5f6878521772225de82e23cd9b19bc00ffb2e69a416aef6f7986d3611a5915//Curve Finance//curve.eth//0xAbed312A6943B034b94D106FdD574be689F8AAaE//closed//15.542907917166223//15.242993721360705//30.78590163852693//1638629940//2
0xcc91dbc66a5ed6c804e33a2248ca4ef47fe11f4e87ea5f4f350b4169da33e372//Curve Finance//curve.eth//0xd1400DedfB769C3e06ff736b8E511D7FcE7D025A//closed//15.542917915651564//0//15.542917915651563//1638629862//1
0x6d653f4d9afc0e024efcf4555cffa82c24d55e7fa159ecae5c274c1deb719edb//Curve Finance//curve.eth//0xf03237cbd22C003F4dc2A0eDAaC3254aa44f9798//closed//15.551574479275583//0//317.5141232986801//1638560625//2
0xdd6b509ffad54e98c267cd2315dd2c1575b98de0b54c3acdb9d2c965edfc0ae3//Curve Finance//curve.eth//0x98Cd36875331bAB6Af1d99fdDC6f41d32f9f7f23//closed//17.102694880801742//0//17.102694880801742//1638517186//2
0x603ed38e178130ebfe0b66fe96a825483ff75047b1cb594a9378877dc9d7344a//Curve Finance//curve.eth//0x53F3fb819E3EC5758c7969874BF6b2e79ea9d0Ea//closed//992.880184125878//0//992.880184125878//1638503420//2
0x25cc158efc6590d84bbb9da525a0da4f8915fb3fec8d2b85373ce45eab4ebf71//Curve Finance//curve.eth//0x089D6fEDbFEd2cf87595abD01DABd45de45455AB//closed//532.6622593342931//7689.789453391876//8222.45171272617//1638346793//9
0x7e202dc6735614ae68b840b99dcfc25764828096eecade9b864da689fc3a0363//Curve Finance//curve.eth//0x109647818dd1440cdb95be132E96d3C09F43CEc1//closed//114.35092077344818//0//114.35092077344818//1638346637//2
0xf039dc06a2506a6d70d531e9ea46ff5188d92d90f1f4c0145e0e75e8997a3591//Curve Finance//curve.eth//0x14490b9fc2A2e7C52d1c096BD840cfC79285b58d//closed//996.1931101860748//108319.04394912122//109315.2370593073//1638346538//11
0x903e7d6ece8749bf6a2ef4a86647551a756ccc76a83595e1b8b426143690f8c5//Curve Finance//curve.eth//0x354044d39f1e31109ecab3407b99b2AD5ED6515D//closed//3125.9277507533266//2185.5230887459993//5311.450839499326//1638128432//21
0x591379ba292ce762d89360532bd54fe4bc5c87be3c4c52e16624ccd96d8b384e//Curve Finance//curve.eth//0x1CC221D84A0C1621aD6b462A84D1bD69C5b94a58//closed//466.51603795914355//0//466.51603795914355//1638021500//7
0x7d870932be7ca3c9b267451ce0a62b4bf25450aa206bd2f9a05ad200804b85d7//Curve Finance//curve.eth//0xb2e03a88191A2A195eb61F2747a46e3838ae776E//closed//107.9791228905932//0//107.9791228905932//1637928270//3
0xad8f1ed727404597d32a39166751a407ceaacec6d931e36e0dd02ee2824c8e0a//Curve Finance//curve.eth//0xF10bCad41df6d99A908C3a2E88081F0FEDb028Ad//closed//61084.200046147//0//61084.200046147//1637824225//7
0x21fe7a5fcd5f75122f02429c2b9fa300880eddde0bd1ac57a211386a1290a7ef//Curve Finance//curve.eth//0xaF75BE20b68323C49148170331622E889Ce39DC4//closed//263.31435903943094//60345.39948786107//60608.7138469005//1637824047//6
0xae4e9c120e8548a07f4ca1012a3b87dd432c6a5233b13404c709973be9556de2//Curve Finance//curve.eth//0x62c0be315d417280B07FD4043f0E78d7526Ee530//closed//58287.18952584308//2063.581372015916//60350.770897858994//1637823910//3
0x88f109295bd7f2a48eb92e86a1fdbc9ad46fe9bc6ea32af836d6a9584be063aa//Curve Finance//curve.eth//0x42419CaD559A52b8bD6e99A6f7AF76159218722B//closed//60388.26814375854//17.21091804955912//60405.4790618081//1637740628//4
0xdbc9fc2767fadd7f952903fbcd2db681eab3fb278e4c4f04c033a8b1267c2cf1//Curve Finance//curve.eth//0x58C775af9296d634F02ec9A18198906DF84Fb43B//closed//63128.40420653283//0//63128.40420653283//1637740521//12
0x73dd90269686e4050455cd9d98bdf612fc1f6117d3677b474a3eb8d8e44ac5e8//Curve Finance//curve.eth//0xe53085d26544dAF3BA8f66B2D1B108E285cc51f9//closed//2238.066367105647//0//2238.066367105647//1637679775//5
0xad25c0c52f407ba512d965db98f76e2514f4892fdb6325b88cc421dd39f04446//Curve Finance//curve.eth//0x2d1bdC590Cb736097Bc5577c8974e28dc48F5ECc//closed//47340.04543944103//76952.50945509781//124292.55489453886//1637672058//18
0xb9d87bd5247cbc190a7263188fdbac59273d4fb4ac538958b38e209a66c1d44a//Curve Finance//curve.eth//0x5B9045ADFAf64f84f9E7eeFC32CaFD7A5ebf0fa3//closed//323981.24581942643//0//323981.24581942643//1637648018//18
0x00de90755a7da5b717960549f9bae307be6ec0b79a69d814ef4aeb0667aa20a7//Curve Finance//curve.eth//0x3cd411AFcC7d02BbE54D345602F5ed3Cf80D1C7C//closed//130.65025044071024//2067.793075280204//2198.4433257209143//1637647485//3
0xa4cad05d7b2f58b134d87f0f9b8d29144dfdfe6512aae6525c194ab462f01054//Curve Finance//curve.eth//0xa4303850AA2aE3e7396F28814402D22B1615810C//closed//121.72538826648334//0//121.72538826648334//1637569328//2
0xd395553e7b364feb750a14d9ea0c06168578f1f54d4550b89b1b08548e0cdb40//Curve Finance//curve.eth//0x5f8a47EDABd3E6603cEE6F89fFE821273635924A//closed//167140.38584876145//1.5594125290812575//167141.94526129053//1637562713//13
0x6ce0c0eba181cdaaba67738a38df05ab6a2d8983ee09d28a633cad11ef08b676//Curve Finance//curve.eth//0xA8Fe82a8a726aAc05c4CB7F336989b5535cE46c5//closed//15.677834227286164//0//15.677834227286164//1637550393//1
0x4477c569214dd810e7caa03fba4a620507d7ebdfc8e1c421bfc01dc967a66fd5//Curve Finance//curve.eth//0x6965a53a124F4570656b5565482bbe7dB3c215E2//closed//19.719346003348363//0//19.719346003348363//1637509591//2
QmfCbWBLYm2qDkmCJrD7UELrupF3tsEqQiosgLfvojXChj//Curve Finance//curve.eth//0xB18100516Fc77E42724DE0806F503559DC77Af96//closed//19.719465099645397//0//19.719465099645397//1637508905//2
0xa66aaa77fba8997a86f9cd0c1a8662385a8ea7a492e2a9e16fbed45e1b8203cb//Curve Finance//curve.eth//0xE56C470a342eedbb2e001e70d1C5765C042EB349//closed//67812.94714874035//0//67812.94714874035//1637488788//4
0x1e82a99abdcf5b2fcbfa1dcd3ce0e74d413f98213c4ddeb059949eea24586a56//Curve Finance//curve.eth//0xE56C470a342eedbb2e001e70d1C5765C042EB349//closed//67813.69089889075//1.5604945960731575//67815.25139348683//1637487464//5
0x7ee91584eb465c5f40f19e6e8720a11d3073ccf91c7523f1a2a39cd1eae1aceb//Curve Finance//curve.eth//0xBC09AB06AB64Dfa39305b70A80B1fe1D489ED6DB//closed//17.248476793635565//414.9126108256542//432.16108761928984//1637471098//3
0x92d62667de864a26b38f215b30455e822fe17d000bf059ac32006f4959d8ce47//Curve Finance//curve.eth//0xdd80Cc027bBf2B22D9f33220db34Ff6B1Fcdd2B0//closed//625.1077516347943//0//625.1077516347943//1637470941//2
0x15fae2fb5f07ef6b94db2496a5a26ba8cd331a0460365b15a648eac2726c1d11//Curve Finance//curve.eth//0x1e68515abf22dCd8f046787f819053ab6b51Dbb5//closed//14260.157081097128//0//21163.884305635518//1637445031//15
0x7e09535538309ab461b2b00fd11a989f8d01b02b3c5dba2fc4e6c45e17b6f141//Curve Finance//curve.eth//0x3Eaf7bD84eEFf7445E9499956950d5cBa285C973//closed//0//0//0//1637433289//0
0x511829776557ed8c1aa21dae488468cc9df7b7848b2203aaa742290e2080153d//Curve Finance//curve.eth//0xCD3C580933A711E5d809A2cD896E8721E73f9dAb//closed//11068.229192498706//0//13141.358068878119//1637423903//5
0xb2af26bec5d88bca2dd22676a941ef9a0b750e754a74436e0013bdafb78d67e3//Curve Finance//curve.eth//0xc5fd654bA7c9C9d6b5710Fc347c1306e855Ec582//closed//24127.77449607449//0//24127.774496074486//1637417020//6
0xea0f3c3165bfb97188e300b6af5798697a760564616703393e3e90bec3bdd909//Curve Finance//curve.eth//0x17a3a975C967c70A5fA5C2479cd24a3033f03717//closed//15.695284208802258//0//15.695284208802258//1637410775//1
0xe6cce57f47e7dee7ccd0e9241d2f57429f8ba07a39b13db575e46ee4f4657b7b//Curve Finance//curve.eth//0x1cf2658AEC22c2dc2A063F629194709744a4F72B//closed//2585.8545089532263//0//2585.8545089532263//1637400450//5
0xe05a4b5a8a40628ff3e11f2dc4508ecac98a71b8e3bbbca8c93f4972f4683009//Curve Finance//curve.eth//0x4768a15802A38f13020138E706c0f56cBF5b553b//closed//60607.06029241272//0//60607.060292412716//1637397659//2
0x845aadd0d1f36b0bacae33403e8a7c5eb2e9e3f244694bd264b14dc8d1500bcd//Curve Finance//curve.eth//0x17a3a975C967c70A5fA5C2479cd24a3033f03717//closed//4061.478410860096//934.3616096129144//4995.8400204730115//1637396455//7
0x1e7363fba37f7dcaeaa4015c153de773e875d887480884f449c9332e8d906446//Curve Finance//curve.eth//0x17a3a975C967c70A5fA5C2479cd24a3033f03717//closed//5144.901988581269//0//5144.901988581269//1637394252//4
0x6b35c4fe55953604e282c5d4b1644d563590f785dd05d2fcccc48541e8260056//Curve Finance//curve.eth//0xEDB7AF625443Bec75d53544e091Ee3492ede8BC2//closed//3541.547850388175//431.47704530060867//3973.024895688784//1637392452//5
0x6b07f51c3463de225be1fe867b99d68c88ee66e68f8c85c741b9ea3135784f24//Curve Finance//curve.eth//0x796D15794DeB770A33e912874240b37F5dBA4447//closed//3541.660794736394//0//3541.660794736394//1637389644//4
0x4a161991fc9fb71512e904640e1d7b30e60e28a24be67e2923508a476c95a3c4//Curve Finance//curve.eth//0xe094390d239259BdC9Bf933390A00B8043ffB2BF//closed//1190.238929761953//0//1190.238929761953//1637389501//4
0x8ce2f1762a9e974e0ca5e3ef2cb42c887b664f897783ce2a4eb9b65035139a2c//Curve Finance//curve.eth//0xA9AAF34b7E66F9256b377Cc13C7105819377a437//closed//15.697956054046534//0//15.697956054046534//1637389421//1
0x50299404455d4edce31bc341a6b5d0617e19b7396a81c973d4dfe75307a8c455//Curve Finance//curve.eth//0x1C8a25D279E923389fd52d512A55786faf048419//closed//15.698010295829487//0//15.698010295829489//1637388977//1
0xf688ed7dfd66c87dd9320b331b95969851ce340e9c183f38a7c4f5f3a2ea7f15//Curve Finance//curve.eth//0xB1c8a85F636a11c795cdd3589f9bB9F6c19dBC9b//closed//60628.28093901968//0//60628.28093901968//1637388831//3
0x73c09f5c2f279f01a8eed39d8dc2b1deff02f1de64b73ad7ad1dce680a430e0d//Curve Finance//curve.eth//0x7d3C6cF1D50D7C0e49AceB2278AC53116295955E//closed//2089.666061141336//0//2089.666061141336//1637388748//2
0xc943136ceebac757c9fa767f91da3a9c52d91d0e8e64a6c6193fa466bcf64d39//Curve Finance//curve.eth//0xD5f2CA3B2Be3d1160229E276f19e7c2Be6f34935//closed//2089.6677885790596//0//2089.6677885790596//1637388656//2
0x35803fbc88e3211c89a16a995d6c89b7fdf9d3c8645f05214c49d7c524d0e203//Curve Finance//curve.eth//0x72BA3BfD9384e7c4cc2183ACD3E346adCC36Ff68//closed//15.698058163578043//0//15.698058163578043//1637388573//1
0xcfad360378e9242140eda6b0d04d79aae373d041b2a3ef258f25568a16737b61//Curve Finance//curve.eth//0xe1633C36F88716BbceCc503804B3aAFfEf64817A//closed//15.698080535188984//0//15.698080535188984//1637388428//1
0xd783873de7d037e409c02a163eb00933cec90324c36ed22386b8b6f66ea3f91f//Curve Finance//curve.eth//0x8E5ad05EAc7102e401eE7964f05A70EaE020A90b//closed//15.698108280985796//600.4961934364934//616.1943017174792//1637388258//2
0x8243e00f37de36083d0c2d5d4ba7d1e999e003caf5e885bbcf328dfb01c2c4e0//Curve Finance//curve.eth//0xa8011F5bB7298d77fCcee69Eb86773aA3CEAab31//closed//15.698487223580084//0//15.698487223580083//1637385161//1
0xed2f07412a1a988c86d03bda89d5f578b7ab8e45242a854a800b35fe8460691f//Curve Finance//curve.eth//0x1C3c7Bc26C8b32A2DAA63eA10489A2d90895b528//closed//15.698514844395826//0//15.698514844395826//1637384973//1
0x11ecf9484725623f32b132c79a287715b65b5b13e2acebd48b58c4adc1c72d18//Curve Finance//curve.eth//0xb7a6D7AF3E26717d49abc5B9292e2d05A1629416//closed//15.698532091783033//0//15.698532091783033//1637384863//1
0x5ec8698ef99fae9ed3e3e69165240768bc0f38139330004d84a8076be225781c//Curve Finance//curve.eth//0xcABA44869feb8E3Cd9bfF3121b61203bFb652EaD//closed//15.698533591555831//0//15.698533591555833//1637384758//1
0x342ae8487532442d903bbec0cdbe978005957b3ae667dcac878d38a9cf0295d9//Curve Finance//curve.eth//0xacddB219B4206C759fdb4912bF7D9Cd419F66038//closed//853.4391425254437//0//853.4391425254437//1637384702//3
0x8dd85386381f12bfe2130797e38c80ea8cf3025d832186958d850dfb652b3434//Curve Finance//curve.eth//0xBBE82615988f669d2B6BAe63e24f4d44397894d5//closed//0//0//0//1637384428//0
0xcbee7bc661c4a7360c192df0b8921364da9d959ac73a3a529686b36012c39a8c//Curve Finance//curve.eth//0x1e43aD5137F218E591cBC9C7ee30DAE7433f7a3B//closed//15.698718938477777//0//15.698718938477775//1637383311//1
0x106addea70178942381b21df38c688dbe767b5d76e9394990377fdd590522692//Curve Finance//curve.eth//0x9f6854366Ce89306286Be56853d14b44BF4634fF//closed//424.05164232737474//7194.360913205458//7618.412555532833//1637382901//3
0xd1ebd0e899f44ddd80ff9fed8f8b1e179f0abdff9723a200340a47029e76ec78//Curve Finance//curve.eth//0xe01e7265cFE582b0FA0CF92dAC5CC26c42641567//closed//2089.8402228299433//10927.358919723094//13017.199142553038//1637381803//5
0x951f67cd79ddbb18687f6dcd4e164f714d85b9e235523f6aeffc384cc870c181//Curve Finance//curve.eth//0x25A88efbDAdef5dA7967FcA48Ea01D86fE35A03E//closed//6263.101673094567//0//6263.101673094567//1637377455//4
0x3aa80fb8a7a221c74c3429d4a337f9bf85a0cd87ba7c4c23587a808b050c1fc0//Curve Finance//curve.eth//0x715210dA31165a05a2481A512E1c3D253D8E13fF//closed//15.69979040116274//0//15.69979040116274//1637374694//1
0xbd497a787b1f1738b545fef87392e912706a37c6e87df29d13c4a2dd6b5551ae//Curve Finance//curve.eth//0x25aD2667B19e866109c1a93102b816730a6Aec3f//closed//17.614794002545477//2074.3139310674987//2091.928725070044//1637374310//3
0x280f405ec271ef2963834bc30225105b972fe567733fdd093854a84db38fdf93//Curve Finance//curve.eth//0xb16C8DD25d61716e50Fe9dC2C828060226B2F4CD//closed//7581.527178201//0.8573516932011072//7582.3845298942015//1637303100//8
0x1f70b678ac9433536ec418e4a27fbfa1b2fa01d3ff4e40161c22f3c1b959fb48//Curve Finance//curve.eth//0x2943EA8B50ba884a253286870b34279450BBa4E1//closed//3.108633664502598//2361.9381394534457//2365.0467731179483//1637302176//6
0xeee451004ba0d9fa3140bebc3a980dfeeaf62dc2398100aceb3a2391663f6aa4//Curve Finance//curve.eth//0xC9fD99aaDf3C5B98ADeE3BdE40E28C3981696E22//closed//16576.13621934133//2079.4969301591714//18655.6331495005//1637222649//8
0x2fa58b3fb9a28b628c46e8f9376353ec588f61726fadf9a5c56ef8db067215e6//Curve Finance//curve.eth//0x7F85Cf44E446a4B1AaCe2A28774E88cd6d4e3441//closed//257254.0380018219//2081.024229015906//259335.06223083782//1637158823//9
0x952038d343b269ca20f84190ae928371c995d91ff030a377ad89e87a8b048ce9//Curve Finance//curve.eth//0x8Dd0F1C1BDEf8e2C180df44d348db44494C54Ea7//closed//18097.69345419111//2081.0475852037607//20178.74103939487//1637157870//5
